program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
Parts,5,openrouter,openai/gpt-5-mini,2026-03-16T08:55:13.449876,2026-03-16T08:57:15.607678,122.157802,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - p), ReLU(3*t - cp - cq)]","[ReLU(x - p), ReLU(3*t - cp - cq)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",9707,
Parts,6,openrouter,openai/gpt-5-mini,2026-03-16T08:57:21.294939,2026-03-16T08:58:43.865260,82.570321,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(cq), ReLU(cp), ReLU(t)]","[ReLU(cq), ReLU(cp), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6462,
Parts,7,openrouter,openai/gpt-5-mini,2026-03-16T08:58:48.273968,2026-03-16T08:59:56.199210,67.925242,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(cp + cq), ReLU(t)]","[ReLU(cp + cq), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6506,
Parts,8,openrouter,openai/gpt-5-mini,2026-03-16T09:00:01.178188,2026-03-16T09:01:15.309657,74.131469,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(m - t), ReLU(cp + cq - 1)]","[ReLU(m - t), ReLU(cp + cq - 1)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",7487,
Parts,9,openrouter,openai/gpt-5-mini,2026-03-16T09:01:19.925933,2026-03-16T09:02:33.094380,73.168447,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(cp + cq), ReLU(t)]","[ReLU(cp + cq), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6814,
Parts,10,openrouter,openai/gpt-5-mini,2026-03-16T09:02:39.048693,2026-03-16T09:04:15.959834,96.911141,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(t + cp + cq)],[ReLU(t + cp + cq)],NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",7544,
javaLogBuiltIn,1,openrouter,openai/gpt-5-mini,2026-03-16T09:04:23.844596,2026-03-16T09:04:43.024426,19.17983,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - 1)],[ReLU(x - 1)],YES,,2538,
reccounter1,1,openrouter,openai/gpt-5-mini,2026-03-16T09:04:47.549435,2026-03-16T09:05:14.517261,26.967826,"vars=['x', 'r', 'a', 'rc'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - a + 1), ReLU(rc)]","[ReLU(x - a + 1), ReLU(rc)]",YES,,3395,
reccounter3,1,openrouter,openai/gpt-5-mini,2026-03-16T09:05:19.207567,2026-03-16T09:06:34.543436,75.335869,"vars=['x', 'r', 'a', 'rc'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1 - a), ReLU(rc)]","[ReLU(x + 1 - a), ReLU(rc)]",YES,,3975,
DivMinus,1,openrouter,openai/gpt-5-mini,2026-03-16T09:06:40.587479,2026-03-16T09:07:17.437464,36.849985,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x)],[ReLU(1*x)],YES,,2810,
DivMinus2,1,openrouter,openai/gpt-5-mini,2026-03-16T09:07:21.498619,2026-03-16T09:08:16.116472,54.617853,"vars=['x', 'y', 'r'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - y + 1), ReLU(y1)]","[ReLU(x - y + 1), ReLU(y1)]",NO,"{
  ""x"": 0,
  ""y"": 1
}",4402,
DivMinus2,2,openrouter,openai/gpt-5-mini,2026-03-16T09:08:25.858731,2026-03-16T09:09:01.738427,35.879696,"vars=['x', 'y', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y1)]","[ReLU(x), ReLU(y1)]",NO,"{
  ""x"": 0,
  ""y"": 1
}",4365,
DivMinus2,3,openrouter,openai/gpt-5-mini,2026-03-16T09:09:06.272828,2026-03-16T09:09:47.715348,41.44252,"vars=['x', 'y', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y1)]","[ReLU(x), ReLU(y1)]",NO,"{
  ""x"": 0,
  ""y"": 1
}",4196,
DivMinus2,4,openrouter,openai/gpt-5-mini,2026-03-16T09:09:50.159183,2026-03-16T09:10:36.850150,46.690967,"vars=['x', 'y', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - y + 1), ReLU(y1)]","[ReLU(x - y + 1), ReLU(y1)]",NO,"{
  ""x"": 0,
  ""y"": 1
}",4362,
DivMinus2,5,openrouter,openai/gpt-5-mini,2026-03-16T09:10:41.585337,2026-03-16T09:11:36.957544,55.372207,"vars=['x', 'y', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y1) + ReLU(-1*y1), ReLU(x)]","[ReLU(y1) + ReLU(-1*y1), ReLU(x)]",YES,,5830,
GCD3,1,openrouter,openai/gpt-5-mini,2026-03-16T09:11:41.899298,2026-03-16T09:12:00.537559,18.638261,"vars=['x', 'y', 'x1'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",2796,
GCD3,2,openrouter,openai/gpt-5-mini,2026-03-16T09:12:04.919262,2026-03-16T09:13:05.867912,60.94865,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",5568,
GCD3,3,openrouter,openai/gpt-5-mini,2026-03-16T09:13:09.834514,2026-03-16T09:14:26.660003,76.825489,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(x-1)]","[ReLU(y), ReLU(x-1)]",NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",6571,
GCD3,4,openrouter,openai/gpt-5-mini,2026-03-16T09:14:31.083579,2026-03-16T09:15:01.992364,30.908785,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",3627,
GCD3,5,openrouter,openai/gpt-5-mini,2026-03-16T09:15:07.300878,2026-03-16T09:15:51.497724,44.196846,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(x)]","[ReLU(y), ReLU(x)]",NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",4573,
GCD3,6,openrouter,openai/gpt-5-mini,2026-03-16T09:15:58.302016,2026-03-16T09:16:41.596129,43.294113,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",4078,
GCD3,7,openrouter,openai/gpt-5-mini,2026-03-16T09:16:46.071066,2026-03-16T09:17:11.494931,25.423865,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*y)],[ReLU(1*y)],NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",3421,
GCD3,8,openrouter,openai/gpt-5-mini,2026-03-16T09:17:16.120502,2026-03-16T09:18:10.608409,54.487907,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(x)]","[ReLU(y), ReLU(x)]",NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",4734,
GCD3,9,openrouter,openai/gpt-5-mini,2026-03-16T09:18:14.497983,2026-03-16T09:18:47.958113,33.46013,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",3844,
GCD3,10,openrouter,openai/gpt-5-mini,2026-03-16T09:18:52.375173,2026-03-16T09:19:55.742821,63.367648,"vars=['x', 'y', 'x1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(x)]","[ReLU(y), ReLU(x)]",NO,"{
  ""t"": 0,
  ""x"": 0,
  ""y"": 0,
  ""x1"": 0
}",4957,
GCD4,1,openrouter,openai/gpt-5-mini,2026-03-16T09:20:00.130869,2026-03-16T09:20:36.484904,36.354035,"vars=['x', 'y', 'x1'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(x1)]","[ReLU(y), ReLU(x1)]",YES,,4058,
IntPath,1,openrouter,openai/gpt-5-mini,2026-03-16T09:20:41.795275,2026-03-16T09:21:06.011023,24.215748,"vars=['i', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2708,
Log,1,openrouter,openai/gpt-5-mini,2026-03-16T09:21:12.506117,2026-03-16T09:21:32.033401,19.527284,"vars=['x', 'r', 'r1'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 1), ReLU(x1 - 1)]","[ReLU(x - 1), ReLU(x1 - 1)]",YES,,2645,
LogAG,1,openrouter,openai/gpt-5-mini,2026-03-16T09:21:33.786772,2026-03-16T09:21:52.733273,18.946501,"vars=['x', 'r', 'r1'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - 1)],[ReLU(x - 1)],NO,"{
  ""x"": 2
}",2482,
LogAG,2,openrouter,openai/gpt-5-mini,2026-03-16T09:21:57.200848,2026-03-16T09:22:46.754145,49.553297,"vars=['x', 'r', 'r1'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 1), ReLU(x1 - 1)]","[ReLU(x - 1), ReLU(x1 - 1)]",YES,,4629,
McCarthyIterative,1,openrouter,openai/gpt-5-mini,2026-03-16T09:22:51.261747,2026-03-16T09:23:46.363633,55.101886,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*c + 101 - x), ReLU(c)]","[ReLU(10*c + 101 - x), ReLU(c)]",YES,,4965,
MinusBuiltIn,1,openrouter,openai/gpt-5-mini,2026-03-16T09:23:51.128515,2026-03-16T09:24:14.674220,23.545705,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2892,
MinusUserDefined,1,openrouter,openai/gpt-5-mini,2026-03-16T09:24:20.759844,2026-03-16T09:25:09.969589,49.209745,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(-1*y), ReLU(x)]","[ReLU(-1*y), ReLU(x)]",YES,,4357,
Nested2,1,openrouter,openai/gpt-5-mini,2026-03-16T09:25:14.590490,2026-03-16T09:25:33.483934,18.893444,"vars=['i', 'j'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10 - 1*i), ReLU(12 - 1*j)]","[ReLU(10 - 1*i), ReLU(12 - 1*j)]",YES,,2646,
PastaA1,1,openrouter,openai/gpt-5-mini,2026-03-16T09:25:39.238216,2026-03-16T09:26:03.386231,24.148015,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x - y)]","[ReLU(x), ReLU(x - y)]",YES,,2719,
PastaA10,1,openrouter,openai/gpt-5-mini,2026-03-16T09:26:08.234206,2026-03-16T09:26:21.484311,13.250105,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y) + ReLU(y - x)],[ReLU(x - y) + ReLU(y - x)],YES,,2056,
PastaA4,1,openrouter,openai/gpt-5-mini,2026-03-16T09:26:25.674791,2026-03-16T09:26:36.105418,10.430627,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,1865,
PastaA7,1,openrouter,openai/gpt-5-mini,2026-03-16T09:26:40.058949,2026-03-16T09:27:01.065781,21.006832,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2467,
PastaB1,1,openrouter,openai/gpt-5-mini,2026-03-16T09:27:04.521854,2026-03-16T09:27:10.214342,5.692488,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,1838,
PastaB14,1,openrouter,openai/gpt-5-mini,2026-03-16T09:27:13.679996,2026-03-16T09:27:35.858625,22.178629,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x-1), ReLU(y-1)]","[ReLU(x-1), ReLU(y-1)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",2838,
PastaB14,2,openrouter,openai/gpt-5-mini,2026-03-16T09:27:42.199372,2026-03-16T09:28:08.798671,26.599299,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,3685,
PastaB15,1,openrouter,openai/gpt-5-mini,2026-03-16T09:28:12.448798,2026-03-16T09:28:39.392939,26.944141,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y - z)],[ReLU(y - z)],YES,,3063,
PastaB16,1,openrouter,openai/gpt-5-mini,2026-03-16T09:28:43.424433,2026-03-16T09:28:57.701838,14.277405,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x),ReLU(y)]","[ReLU(x),ReLU(y)]",YES,,2327,
PastaB17,1,openrouter,openai/gpt-5-mini,2026-03-16T09:29:01.379142,2026-03-16T09:29:21.552443,20.173301,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - z), ReLU(y - z)]","[ReLU(x - z), ReLU(y - z)]",YES,,3116,
PastaB2,1,openrouter,openai/gpt-5-mini,2026-03-16T09:29:25.819132,2026-03-16T09:29:30.395954,4.576822,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,1844,
PastaB4,1,openrouter,openai/gpt-5-mini,2026-03-16T09:29:34.523611,2026-03-16T09:29:46.613417,12.089806,"vars=['x', 'y', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2115,
PastaB6,1,openrouter,openai/gpt-5-mini,2026-03-16T09:29:52.673000,2026-03-16T09:29:59.990330,7.31733,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x) + ReLU(y)],[ReLU(x) + ReLU(y)],YES,,2035,
PastaB7,1,openrouter,openai/gpt-5-mini,2026-03-16T09:30:03.375819,2026-03-16T09:30:11.535453,8.159634,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - z) + ReLU(y - z)],[ReLU(x - z) + ReLU(y - z)],YES,,2219,
PastaC3,1,openrouter,openai/gpt-5-mini,2026-03-16T09:30:14.885534,2026-03-16T09:30:38.273692,23.388158,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - x), ReLU(y - z)]","[ReLU(y - x), ReLU(y - z)]",YES,,3514,
PastaC7,1,openrouter,openai/gpt-5-mini,2026-03-16T09:30:43.418382,2026-03-16T09:31:19.284964,35.866582,"vars=['i', 'j', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - j)],[ReLU(k - j)],YES,,3846,
PastaC9,1,openrouter,openai/gpt-5-mini,2026-03-16T09:31:22.738499,2026-03-16T09:32:27.697399,64.9589,"vars=['x', 'y', 'r', 'r1'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",YES,,6227,
Sequence,1,openrouter,openai/gpt-5-mini,2026-03-16T09:32:31.237340,2026-03-16T09:32:50.148485,18.911145,"vars=['i', 'j'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(100 - 1*i), ReLU(21 - 1*j)]","[ReLU(100 - 1*i), ReLU(21 - 1*j)]",YES,,2597,
WhileDecr,1,openrouter,openai/gpt-5-mini,2026-03-16T09:32:54.650813,2026-03-16T09:33:05.946976,11.296163,"vars=['i'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(i - 5)],[ReLU(i - 5)],YES,,2063,
a01,1,openrouter,openai/gpt-5-mini,2026-03-16T09:33:09.441061,2026-03-16T09:33:38.018506,28.577445,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 1), ReLU(x - y)]","[ReLU(x - 1), ReLU(x - y)]",YES,,3094,
a04,1,openrouter,openai/gpt-5-mini,2026-03-16T09:33:41.884451,2026-03-16T09:33:59.921608,18.037157,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2644,
a05,1,openrouter,openai/gpt-5-mini,2026-03-16T09:34:03.910061,2026-03-16T09:34:24.481073,20.571012,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2848,
a06,1,openrouter,openai/gpt-5-mini,2026-03-16T09:34:28.188313,2026-03-16T09:34:44.675727,16.487414,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y - z - 1)],[ReLU(x - y - z - 1)],NO,"{
  ""x"": 2147483646,
  ""y"": 0,
  ""z"": 0
}",2368,
a06,2,openrouter,openai/gpt-5-mini,2026-03-16T09:34:48.290788,2026-03-16T09:35:10.522454,22.231666,"vars=['x', 'y', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y - z)],[ReLU(x - y - z)],YES,,3091,
a07,1,openrouter,openai/gpt-5-mini,2026-03-16T09:35:15.346934,2026-03-16T09:35:40.588980,25.242046,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + -1*y)],[ReLU(1*x + -1*y)],YES,,2903,
a08,1,openrouter,openai/gpt-5-mini,2026-03-16T09:35:44.051941,2026-03-16T09:35:50.792470,6.740529,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2161,
a09assume,1,openrouter,openai/gpt-5-mini,2026-03-16T09:35:54.000655,2026-03-16T09:36:12.422853,18.422198,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - z + 1)],[ReLU(x - z + 1)],YES,,2911,
a10,1,openrouter,openai/gpt-5-mini,2026-03-16T09:36:17.905524,2026-03-16T09:36:35.158033,17.252509,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + -1*y + 0*c) + ReLU(1*y + -1*x + 0*c)],[ReLU(1*x + -1*y + 0*c) + ReLU(1*y + -1*x + 0*c)],YES,,2896,
b01,1,openrouter,openai/gpt-5-mini,2026-03-16T09:36:38.355671,2026-03-16T09:36:48.907475,10.551804,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y - 1)],[ReLU(x - y - 1)],NO,"{
  ""x"": 1,
  ""y"": 0
}",2140,
b01,2,openrouter,openai/gpt-5-mini,2026-03-16T09:36:52.704188,2026-03-16T09:37:06.436947,13.732759,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + -1*y)],[ReLU(1*x + -1*y)],YES,,2573,
b02,1,openrouter,openai/gpt-5-mini,2026-03-16T09:37:10.054625,2026-03-16T09:37:26.711325,16.6567,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2407,
b03noinvassume,1,openrouter,openai/gpt-5-mini,2026-03-16T09:37:30.632800,2026-03-16T09:37:50.783180,20.15038,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + -1*y)],[ReLU(1*x + -1*y)],YES,,3069,
b03assume,1,openrouter,openai/gpt-5-mini,2026-03-16T09:37:54.294570,2026-03-16T09:38:06.181693,11.887123,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2388,
b04,1,openrouter,openai/gpt-5-mini,2026-03-16T09:38:10.134098,2026-03-16T09:38:21.761700,11.627602,"vars=['x', 'y', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y)],[ReLU(x - y)],YES,,2211,
b05,1,openrouter,openai/gpt-5-mini,2026-03-16T09:38:25.966167,2026-03-16T09:38:45.952809,19.986642,"vars=['x', 't', 't1'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2656,
b06,1,openrouter,openai/gpt-5-mini,2026-03-16T09:38:50.047722,2026-03-16T09:38:58.045647,7.997925,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)+ReLU(y)],[ReLU(x)+ReLU(y)],YES,,2346,
b07,1,openrouter,openai/gpt-5-mini,2026-03-16T09:39:02.079572,2026-03-16T09:39:14.392058,12.312486,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - z)],[ReLU(x - z)],YES,,2428,
b09noinvassume,1,openrouter,openai/gpt-5-mini,2026-03-16T09:39:18.492893,2026-03-16T09:39:36.470124,17.977231,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2772,
b09assume,1,openrouter,openai/gpt-5-mini,2026-03-16T09:39:40.404092,2026-03-16T09:39:53.094557,12.690465,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2791,
b10,1,openrouter,openai/gpt-5-mini,2026-03-16T09:39:56.315195,2026-03-16T09:40:09.303935,12.98874,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 1*y + 0)],[ReLU(1*x + 1*y + 0)],YES,,2536,
b11,1,openrouter,openai/gpt-5-mini,2026-03-16T09:40:13.429341,2026-03-16T09:40:33.142099,19.712758,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + y)],[ReLU(x + y)],YES,,2406,
b12,1,openrouter,openai/gpt-5-mini,2026-03-16T09:40:37.105244,2026-03-16T09:40:46.356086,9.250842,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)+ReLU(y)],[ReLU(x)+ReLU(y)],YES,,2172,
b13,1,openrouter,openai/gpt-5-mini,2026-03-16T09:40:51.565540,2026-03-16T09:41:10.250983,18.685443,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - z) + ReLU(y - z)],[ReLU(x - z) + ReLU(y - z)],YES,,2655,
b14,1,openrouter,openai/gpt-5-mini,2026-03-16T09:41:13.900404,2026-03-16T09:41:35.790270,21.889866,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],YES,,3306,
b15,1,openrouter,openai/gpt-5-mini,2026-03-16T09:41:39.563092,2026-03-16T09:42:09.735441,30.172349,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - z)],[ReLU(x - z)],NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 1
}",3530,
b15,2,openrouter,openai/gpt-5-mini,2026-03-16T09:42:13.299626,2026-03-16T09:42:41.255633,27.956007,"vars=['x', 'y', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - z - 1), ReLU(y - z)]","[ReLU(x - z - 1), ReLU(y - z)]",YES,,3855,
b16,1,openrouter,openai/gpt-5-mini,2026-03-16T09:42:45.359380,2026-03-16T09:42:58.228405,12.869025,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",YES,,2346,
b17,1,openrouter,openai/gpt-5-mini,2026-03-16T09:43:03.582656,2026-03-16T09:43:29.637712,26.055056,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - z), ReLU(y - z)]","[ReLU(x - z), ReLU(y - z)]",YES,,2740,
b18,1,openrouter,openai/gpt-5-mini,2026-03-16T09:43:33.775675,2026-03-16T09:43:53.148409,19.372734,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x) + ReLU(y)],[ReLU(x) + ReLU(y)],YES,,2543,
c01noinv,1,openrouter,openai/gpt-5-mini,2026-03-16T09:43:57.197879,2026-03-16T09:44:26.434184,29.236305,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x+1), ReLU(x - y)]","[ReLU(x+1), ReLU(x - y)]",YES,,3524,
c01assume,1,openrouter,openai/gpt-5-mini,2026-03-16T09:44:30.357289,2026-03-16T09:45:03.950193,33.592904,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1), ReLU(1073741824 - y)]","[ReLU(x + 1), ReLU(1073741824 - y)]",YES,,3549,
c02,1,openrouter,openai/gpt-5-mini,2026-03-16T09:45:07.923771,2026-03-16T09:45:24.725618,16.801847,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 1)],[ReLU(1*x + 1)],NO,"{
  ""x"": 1,
  ""y"": 0
}",2647,
c02,2,openrouter,openai/gpt-5-mini,2026-03-16T09:45:25.902417,2026-03-16T09:46:19.890158,53.987741,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1 - y), ReLU(x + 1)]","[ReLU(x + 1 - y), ReLU(x + 1)]",YES,,4983,
